country,year,infant_mortality,life_expectancy,fertility,population,gdp,continent,region
Maldives,1982,97.3,58.64,7.21,169861,NA,Asia,Southern Asia
Mongolia,1982,105.6,59,5.86,1777727,801658609.2,Asia,Eastern Asia
Nepal,1982,132.1,51.81,5.68,15596012,2390629648,Asia,Southern Asia
Oman,1982,66.6,65.65,8.35,1290007,6997108650,Asia,Western Asia
Pakistan,1982,119.4,59.45,6.48,83427522,31412949298,Asia,Southern Asia
Philippines,1982,52.3,64.74,4.98,50068493,55399648248,Asia,South-Eastern Asia
Qatar,1982,27.2,72.75,5.5,277242,NA,Asia,Western Asia
Saudi Arabia,1982,63.1,68.74,7.05,11247085,143073869143,Asia,Western Asia
Singapore,1982,10.7,71.74,1.74,2520494,27095545197,Asia,South-Eastern Asia
Sri Lanka,1982,34.1,69.64,3.22,15503320,7171570536,Asia,Southern Asia
Syria,1982,42.7,67.08,6.84,9613517,10603308414,Asia,Western Asia
Tajikistan,1982,100,64.8,5.56,4146923,NA,Asia,Central Asia
Thailand,1982,43.4,65.91,3.02,49265597,41589706661,Asia,South-Eastern Asia
Timor-Leste,1982,NA,46.61,5.13,593937,NA,Asia,South-Eastern Asia
Turkey,1982,82.6,63.15,4.11,45997940,121671065035,Asia,Western Asia
Turkmenistan,1982,90.3,62.57,4.84,3002785,NA,Asia,Central Asia
United Arab Emirates,1982,24.2,67.79,5.27,1158477,60890558870,Asia,Western Asia
Uzbekistan,1982,81.2,66.93,4.83,16810937,NA,Asia,Central Asia
West Bank and Gaza,1982,53.3,67.21,7.08,1599960,NA,Asia,Western Asia
Vietnam,1982,44.8,67.1,4.69,56931822,NA,Asia,South-Eastern Asia
Yemen,1982,124.4,53.09,9.19,8698304,NA,Asia,Western Asia
Armenia,1983,55.2,72.43,2.41,3239212,NA,Asia,Western Asia
Azerbaijan,1983,83.1,65.92,3.03,6464775,NA,Asia,Western Asia
Bahrain,1983,22.8,70.16,4.58,396447,3708849409,Asia,Western Asia
Bangladesh,1983,124.6,54.57,5.89,88181211,22616962795,Asia,Southern Asia
Bhutan,1983,121.1,54.87,6.41,444789,133702372.5,Asia,Southern Asia
Brunei,1983,12.1,71.84,3.91,210933,4836913747,Asia,South-Eastern Asia
Cambodia,1983,92.3,49.43,6.13,7196139,NA,Asia,South-Eastern Asia
China,1983,43.4,65.49,2.56,1019698475,232853822250,Asia,Eastern Asia
Cyprus,1983,14.8,75.58,2.44,694074,3882730110,Asia,Western Asia
Georgia,1983,45.1,69.52,2.28,5194091,9490643363,Asia,Western Asia
"Hong Kong, China",1983,NA,75.77,1.66,5291210,71712441202,Asia,Eastern Asia
India,1983,105.7,56.19,4.44,747374856,189497244409,Asia,Southern Asia
Indonesia,1983,78.5,60.64,4.03,158044343,69751173550,Asia,South-Eastern Asia
Iran,1983,64.4,55.49,6.47,43610506,69079769937,Asia,Southern Asia
Iraq,1983,50.1,57.68,6.34,14824876,NA,Asia,Western Asia
Israel,1983,13.5,74.49,3.13,3950241,55247111456,Asia,Western Asia
Japan,1983,6.2,77.11,1.74,118552097,2984011593641,Asia,Eastern Asia
Jordan,1983,38.6,68.9,6.94,2568582,4831388756,Asia,Western Asia
Kazakhstan,1983,53,67.28,2.99,15419452,NA,Asia,Central Asia
South Korea,1983,9.8,67.78,2.11,39295418,161593723429,Asia,Eastern Asia
Kuwait,1983,23,74.81,4.79,1586205,NA,Asia,Western Asia
Kyrgyz Republic,1983,70.7,64.04,4.09,3853514,NA,Asia,Central Asia
Lao,1983,127.7,47.76,6.36,3483492,NA,Asia,South-Eastern Asia
Lebanon,1983,36.4,67.68,3.69,2651295,NA,Asia,Western Asia
"Macao, China",1983,NA,73.46,1.97,271674,2878188423,Asia,Eastern Asia
Malaysia,1983,21,69.84,3.7,14926976,31797409276,Asia,South-Eastern Asia
Maldives,1983,92.9,59.64,7.25,176258,NA,Asia,Southern Asia
Mongolia,1983,101.9,59.34,5.7,1823215,848427676.7,Asia,Eastern Asia
Nepal,1983,128,52.57,5.63,15963746,2319450901,Asia,Southern Asia
Oman,1983,60.7,66.59,8.34,1360921,8163293643,Asia,Western Asia
Pakistan,1983,117.9,59.77,6.46,86264621,33542237848,Asia,Southern Asia
Philippines,1983,51.7,65.13,4.88,51455037,56438179178,Asia,South-Eastern Asia
Qatar,1983,26,73.01,5.33,309276,NA,Asia,Western Asia
Saudi Arabia,1983,59.4,69.54,6.94,11962244,131318117490,Asia,Western Asia
Singapore,1983,10,72.11,1.61,2583241,29416997888,Asia,South-Eastern Asia
Sri Lanka,1983,31.2,69.83,3.12,15727670,7516808382,Asia,Southern Asia
Syria,1983,40.8,67.58,6.7,9960833,10754848136,Asia,Western Asia
Tajikistan,1983,99,65.07,5.53,4269775,NA,Asia,Central Asia
Thailand,1983,41.6,66.69,2.86,50183106,43912159722,Asia,South-Eastern Asia
Timor-Leste,1983,170.2,48.76,5.26,614379,NA,Asia,South-Eastern Asia
Turkey,1983,78.8,63.82,3.98,47072603,127719432121,Asia,Western Asia
Turkmenistan,1983,87.3,62.89,4.77,3075867,NA,Asia,Central Asia
United Arab Emirates,1983,22.3,68.2,5.21,1218223,58000802115,Asia,Western Asia
Uzbekistan,1983,76.7,67.27,4.71,17257774,NA,Asia,Central Asia
West Bank and Gaza,1983,50.6,67.92,6.95,1650014,NA,Asia,Western Asia
Vietnam,1983,43.9,67.3,4.52,58277391,NA,Asia,South-Eastern Asia
Yemen,1983,117.6,54.02,9.22,9043210,NA,Asia,Western Asia
Armenia,1984,53.3,72.1,2.44,3287588,NA,Asia,Western Asia
Azerbaijan,1984,81.5,66.15,2.98,6568857,NA,Asia,Western Asia
Bahrain,1984,21.9,70.46,4.47,407223,3894427038,Asia,Western Asia
Bangladesh,1984,121.3,55,5.71,90559540,23788673522,Asia,Southern Asia
Bhutan,1984,117,55.78,6.36,456135,143885322.5,Asia,Southern Asia
Brunei,1984,11.6,72.12,3.84,216893,4865929264,Asia,South-Eastern Asia
Cambodia,1984,89,53.22,6.2,7475011,NA,Asia,South-Eastern Asia
China,1984,42.6,65.68,2.6,1035328572,268247603232,Asia,Eastern Asia
Cyprus,1984,13.5,75.76,2.45,697717,4222775483,Asia,Western Asia
Georgia,1984,44.1,69.62,2.28,5239352,10005693277,Asia,Western Asia
"Hong Kong, China",1984,NA,76.03,1.57,5350467,78828223757,Asia,Eastern Asia
India,1984,103.1,56.51,4.36,764664278,196737437362,Asia,Southern Asia
Indonesia,1984,76.2,61.16,3.89,161555584,74753833727,Asia,South-Eastern Asia
Iran,1984,60.8,56.19,6.37,45429019,67992647699,Asia,Southern Asia
Iraq,1984,48.7,58.34,6.28,15204746,NA,Asia,Western Asia
Israel,1984,12.8,74.78,3.11,4016229,55746409835,Asia,Western Asia
Japan,1984,5.8,77.5,1.73,119318921,3117214857804,Asia,Eastern Asia
Jordan,1984,37.1,69.33,6.77,2676515,5248851957,Asia,Western Asia
Kazakhstan,1984,51.4,67.7,3.01,15596920,NA,Asia,Central Asia
South Korea,1984,9.2,68.37,1.98,39912900,174686535302,Asia,Eastern Asia
Kuwait,1984,21.1,75.22,4.46,1657920,NA,Asia,Western Asia
Kyrgyz Republic,1984,67.5,64.45,4.1,3933002,NA,Asia,Central Asia
Lao,1984,125.3,48.12,6.37,3579370,733070262.5,Asia,South-Eastern Asia
Lebanon,1984,35,67.87,3.59,2667229,NA,Asia,Western Asia
"Macao, China",1984,NA,73.75,2.02,283672,3122834439,Asia,Eastern Asia
Malaysia,1984,19.7,70.14,3.68,15333369,34265500441,Asia,South-Eastern Asia
Maldives,1984,88.8,60.6,7.24,182864,NA,Asia,Southern Asia
Mongolia,1984,98.3,59.76,5.53,1871087,898768449.5,Asia,Eastern Asia
Nepal,1984,123.9,53.36,5.57,16337117,2543999958,Asia,Southern Asia
Oman,1984,55.3,67.48,8.3,1430926,9527510186,Asia,Western Asia
Pakistan,1984,116.4,60.09,6.44,89183159,35241221159,Asia,Southern Asia
Philippines,1984,50.9,65.53,4.8,52873979,52304826078,Asia,South-Eastern Asia
Qatar,1984,24.8,73.27,5.13,341286,NA,Asia,Western Asia
Saudi Arabia,1984,55.9,70.3,6.81,12674089,127262586722,Asia,Western Asia
Singapore,1984,9.4,72.49,1.62,2646981,32013064064,Asia,South-Eastern Asia
Sri Lanka,1984,28.2,69.93,3.01,15952350,7900102158,Asia,Southern Asia
Syria,1984,39.1,68.05,6.53,10313485,10316938481,Asia,Western Asia
Tajikistan,1984,97.3,65.34,5.51,4400743,NA,Asia,Central Asia
Thailand,1984,40,67.52,2.71,51105438,46438174779,Asia,South-Eastern Asia
Timor-Leste,1984,163.5,50.76,5.32,636670,NA,Asia,South-Eastern Asia
Turkey,1984,75.1,64.49,3.84,48138191,136291980543,Asia,Western Asia
Turkmenistan,1984,84.4,63.18,4.72,3151262,NA,Asia,Central Asia
United Arab Emirates,1984,20.7,68.6,5.14,1280278,60330666087,Asia,Western Asia
Uzbekistan,1984,72.5,67.59,4.62,17712992,NA,Asia,Central Asia
West Bank and Gaza,1984,48.1,68.59,6.82,1702974,NA,Asia,Western Asia
Vietnam,1984,43,67.51,4.36,59653092,11453473962,Asia,South-Eastern Asia
Yemen,1984,111.5,54.89,9.22,9402070,NA,Asia,Western Asia
Armenia,1985,51.4,71.7,2.48,3339147,NA,Asia,Western Asia
Azerbaijan,1985,79.9,66.37,2.95,6674107,NA,Asia,Western Asia
Bahrain,1985,21.1,70.73,4.36,419425,3709119796,Asia,Western Asia
Bangladesh,1985,117.9,55.47,5.52,93015182,24555449226,Asia,Southern Asia
Bhutan,1985,112.9,56.69,6.31,469010,150142926.5,Asia,Southern Asia
Brunei,1985,11.2,72.41,3.79,223049,4793390472,Asia,South-Eastern Asia
Cambodia,1985,87.5,55.5,6.21,7743065,NA,Asia,South-Eastern Asia
China,1985,42.2,65.87,2.65,1052622410,304461029668,Asia,Eastern Asia
Cyprus,1985,12.2,75.95,2.46,703693,4428954211,Asia,Western Asia
Georgia,1985,43.2,69.75,2.27,5287328,10500140176,Asia,Western Asia
"Hong Kong, China",1985,NA,76.28,1.5,5414790,79357655926,Asia,Eastern Asia
India,1985,100.6,56.81,4.28,782085127,207074611006,Asia,Southern Asia
Indonesia,1985,74,61.66,3.75,165012195,77353427295,Asia,South-Eastern Asia
Iran,1985,57.6,57.39,6.22,47290793,69396785741,Asia,Southern Asia
Iraq,1985,47.4,59.36,6.22,15576396,NA,Asia,Western Asia
Israel,1985,12.1,75.1,3.09,4082781,57668447133,Asia,Western Asia
Japan,1985,5.5,77.8,1.72,119988663,3314639199737,Asia,Eastern Asia
Jordan,1985,35.7,69.75,6.58,2782885,5430272880,Asia,Western Asia
Kazakhstan,1985,49.9,68.07,3.02,15780002,NA,Asia,Central Asia
South Korea,1985,8.5,68.98,1.86,40501917,186569642627,Asia,Eastern Asia
Kuwait,1985,19.7,75.59,4.09,1735320,NA,Asia,Western Asia
Kyrgyz Republic,1985,64.4,64.86,4.09,4013498,NA,Asia,Central Asia
Lao,1985,123,48.54,6.36,3680145,770236660.5,Asia,South-Eastern Asia
Lebanon,1985,33.6,68.07,3.48,2676593,NA,Asia,Western Asia
"Macao, China",1985,NA,74.03,2.04,296222,3144694280,Asia,Eastern Asia
Malaysia,1985,18.6,70.45,3.66,15764340,33880956357,Asia,South-Eastern Asia
Maldives,1985,84.9,61.51,7.18,189551,NA,Asia,Southern Asia
Mongolia,1985,94.6,60.22,5.35,1921885,950113943,Asia,Eastern Asia
Nepal,1985,119.7,54.17,5.51,16714335,2700326346,Asia,Southern Asia
Oman,1985,50.4,68.35,8.22,1498416,10862047279,Asia,Western Asia
Pakistan,1985,114.8,60.43,6.41,92165065,37916775092,Asia,Southern Asia
Philippines,1985,49.8,65.95,4.71,54323651,48483117034,Asia,South-Eastern Asia
Qatar,1985,23.7,73.51,4.93,371071,NA,Asia,Western Asia
Saudi Arabia,1985,52.3,71.01,6.66,13361284,121759538480,Asia,Western Asia
Singapore,1985,8.8,72.87,1.61,2708634,31804986630,Asia,South-Eastern Asia
Sri Lanka,1985,25.2,69.97,2.9,16180776,8295059639,Asia,Southern Asia
Syria,1985,37.4,68.51,6.36,10667245,10947826495,Asia,Western Asia
Tajikistan,1985,94.9,65.55,5.49,4540688,2087356037,Asia,Central Asia
Thailand,1985,38.3,68.36,2.57,52041468,48596267188,Asia,South-Eastern Asia
Timor-Leste,1985,157,52.51,5.34,657018,NA,Asia,South-Eastern Asia
Turkey,1985,71.5,65.15,3.7,49178079,142072580798,Asia,Western Asia
Turkmenistan,1985,81.7,63.44,4.67,3229499,NA,Asia,Central Asia
United Arab Emirates,1985,19.3,68.98,5.07,1350433,58162094454,Asia,Western Asia
Uzbekistan,1985,68.8,67.85,4.54,18174143,NA,Asia,Central Asia
West Bank and Gaza,1985,45.6,69.23,6.7,1758788,NA,Asia,Western Asia
Vietnam,1985,42,67.77,4.21,61049370,11889376650,Asia,South-Eastern Asia
Yemen,1985,106.2,55.69,9.19,9774242,NA,Asia,Western Asia
Armenia,1986,49.6,71.24,2.52,3396511,NA,Asia,Western Asia
Azerbaijan,1986,78.5,66.48,2.95,6779970,NA,Asia,Western Asia
Bahrain,1986,20.5,70.98,4.25,433487,3752998517,Asia,Western Asia
Bangladesh,1986,114.4,55.96,5.33,95550798,25598704785,Asia,Southern Asia
Bhutan,1986,108.9,57.61,6.23,484151,162085319.8,Asia,Southern Asia
Brunei,1986,10.7,72.69,3.76,229418,4663227406,Asia,South-Eastern Asia
Cambodia,1986,86.6,56.49,6.16,7990133,NA,Asia,South-Eastern Asia
China,1986,42,66.05,2.68,1071834975,331253600279,Asia,Eastern Asia
Cyprus,1986,11.3,76.12,2.46,712340,4593000516,Asia,Western Asia
Georgia,1986,42.5,69.86,2.27,5340061,9641724714,Asia,Western Asia
"Hong Kong, China",1986,NA,76.53,1.44,5486965,88164639927,Asia,Eastern Asia
India,1986,98.1,57.11,4.2,799607235,216965662681,Asia,Southern Asia
Indonesia,1986,71.6,62.15,3.61,168402027,81967185137,Asia,South-Eastern Asia
Iran,1986,54.7,59.01,6.02,49205577,63032547032,Asia,Southern Asia
Iraq,1986,46.1,60.65,6.16,15937864,NA,Asia,Western Asia
Israel,1986,11.5,74.92,3.07,4148764,60431592244,Asia,Western Asia
Japan,1986,5.2,78.22,1.7,120551455,3408479175849,Asia,Eastern Asia
Jordan,1986,34.3,70.15,6.37,2884065,5811160747,Asia,Western Asia
Kazakhstan,1986,48.5,68.34,3.03,15972360,NA,Asia,Central Asia
South Korea,1986,7.9,69.58,1.75,41059473,206381181576,Asia,Eastern Asia
Kuwait,1986,18.5,75.95,3.7,1823201,NA,Asia,Western Asia
Kyrgyz Republic,1986,61.4,65.23,4.07,4095873,1618704665,Asia,Central Asia
Lao,1986,120.6,49.02,6.34,3785230,807863747.8,Asia,South-Eastern Asia
Lebanon,1986,32.2,68.29,3.38,2677290,NA,Asia,Western Asia
"Macao, China",1986,NA,74.31,2.02,309226,3355388797,Asia,Eastern Asia
Malaysia,1986,17.5,70.73,3.63,16221767,34271437387,Asia,South-Eastern Asia
Maldives,1986,81.2,62.41,7.06,196283,NA,Asia,Southern Asia
Mongolia,1986,91,60.71,5.14,1976311,1039187073,Asia,Eastern Asia
Nepal,1986,115.4,54.98,5.44,17091959,2823613810,Asia,Southern Asia
Oman,1986,45.8,69.17,8.1,1561493,11079522789,Asia,Western Asia
Pakistan,1986,113.1,60.77,6.37,95207133,40002824738,Asia,Southern Asia
Philippines,1986,48.4,66.35,4.63,55803915,50139679840,Asia,South-Eastern Asia
Qatar,1986,22.5,73.74,4.72,398326,NA,Asia,Western Asia
Saudi Arabia,1986,48.8,71.66,6.5,14016569,127957463789,Asia,Western Asia
Singapore,1986,8.4,73.27,1.43,2766755,32214412480,Asia,South-Eastern Asia
Sri Lanka,1986,22.6,70,2.8,16413729,8656355060,Asia,Southern Asia
Syria,1986,35.8,68.94,6.17,11020718,10406379515,Asia,Western Asia
Tajikistan,1986,91.9,65.69,5.45,4690913,2160413499,Asia,Central Asia
Thailand,1986,36.7,69.15,2.45,53002775,51285501317,Asia,South-Eastern Asia
Timor-Leste,1986,155.9,53.99,5.31,674128,NA,Asia,South-Eastern Asia
Turkey,1986,68.1,65.76,3.56,50187091,152034754423,Asia,Western Asia
Turkmenistan,1986,79.2,63.63,4.62,3310059,NA,Asia,Central Asia
United Arab Emirates,1986,18,69.34,4.97,1430548,49462128951,Asia,Western Asia
Uzbekistan,1986,65.6,68.02,4.47,18640558,NA,Asia,Central Asia
West Bank and Gaza,1986,43.3,69.82,6.6,1817336,NA,Asia,Western Asia
Vietnam,1986,41,68.07,4.06,62459557,12221006031,Asia,South-Eastern Asia
Yemen,1986,101.7,56.4,9.12,10153613,NA,Asia,Western Asia
Armenia,1987,47.8,70.82,2.55,3457054,NA,Asia,Western Asia
Azerbaijan,1987,77.3,66.46,2.95,6886428,NA,Asia,Western Asia
Bahrain,1987,20.1,71.2,4.13,448994,4143273092,Asia,Western Asia
Bangladesh,1987,110.8,56.46,5.13,98149262,26554115959,Asia,Southern Asia
Bhutan,1987,104.9,58.54,6.13,500952,194873231.6,Asia,Southern Asia
Brunei,1987,10.3,72.98,3.72,235980,4756917696,Asia,South-Eastern Asia
Cambodia,1987,86,56.82,6.07,8228268,NA,Asia,South-Eastern Asia
China,1987,42,66.23,2.68,1092646739,369679017911,Asia,Eastern Asia
Cyprus,1987,10.7,76.3,2.45,723380,4917507414,Asia,Western Asia
Georgia,1987,41.9,69.94,2.26,5394998,9765335802,Asia,Western Asia
"Hong Kong, China",1987,NA,76.78,1.39,5564596,99988432056,Asia,Eastern Asia
India,1987,95.6,57.39,4.13,817232241,225569122810,Asia,Southern Asia
Indonesia,1987,69.3,62.63,3.47,171728916,86311448524,Asia,South-Eastern Asia
Iran,1987,51.9,60.83,5.76,51152122,62147762741,Asia,Southern Asia
Iraq,1987,45.1,62.05,6.11,16293719,NA,Asia,Western Asia
Israel,1987,11,75.29,3.06,4215756,64775226074,Asia,Western Asia
Japan,1987,5,78.63,1.67,121021830,3548479971982,Asia,Eastern Asia
Jordan,1987,33.1,70.52,6.16,2982349,5979428781,Asia,Western Asia
Kazakhstan,1987,47.1,68.48,3.02,16167926,NA,Asia,Central Asia
South Korea,1987,7.4,70.18,1.67,41588374,229298003709,Asia,Eastern Asia
Kuwait,1987,17.6,76.29,3.31,1917950,NA,Asia,Western Asia
Kyrgyz Republic,1987,58.7,65.54,4.04,4179484,1672121410,Asia,Central Asia
Lao,1987,118.4,49.56,6.31,3895066,796345288,Asia,South-Eastern Asia
Lebanon,1987,30.8,68.53,3.28,2672182,NA,Asia,Western Asia
"Macao, China",1987,NA,74.58,1.97,322655,3835209395,Asia,Eastern Asia
Malaysia,1987,16.6,71.01,3.6,16703500,36118203573,Asia,South-Eastern Asia
Maldives,1987,77.7,63.3,6.89,203059,NA,Asia,Southern Asia
Mongolia,1987,87.3,61.18,4.91,2033345,1075128901,Asia,Eastern Asia
Nepal,1987,111.1,55.83,5.38,17472138,2871491521,Asia,Southern Asia
Oman,1987,41.8,69.95,7.93,1620573,10698300397,Asia,Western Asia
Pakistan,1987,111.4,61.11,6.31,98301647,42583944209,Asia,Southern Asia
Philippines,1987,46.7,66.72,4.55,57312794,52301519734,Asia,South-Eastern Asia
Qatar,1987,21.3,73.94,4.52,423327,NA,Asia,Western Asia
Saudi Arabia,1987,45.2,72.28,6.33,14642354,122859910090,Asia,Western Asia
Singapore,1987,7.9,73.68,1.62,2822828,35684612707,Asia,South-Eastern Asia
Sri Lanka,1987,20.5,70.05,2.7,16648992,8805730046,Asia,Southern Asia
Syria,1987,34.3,69.35,5.96,11374772,10604886044,Asia,Western Asia
Tajikistan,1987,88.6,65.73,5.41,4849253,2134488537,Asia,Central Asia
Thailand,1987,35.1,69.84,2.35,53979503,56167342577,Asia,South-Eastern Asia
Timor-Leste,1987,149.6,55.26,5.27,689170,NA,Asia,South-Eastern Asia
Turkey,1987,64.8,66.37,3.43,51168841,166456070031,Asia,Western Asia
Turkmenistan,1987,76.9,63.77,4.57,3392823,3568056336,Asia,Central Asia
United Arab Emirates,1987,16.9,69.68,4.86,1518991,51134929100,Asia,Western Asia
Uzbekistan,1987,63,68.09,4.41,19111312,12285308446,Asia,Central Asia
West Bank and Gaza,1987,41.1,70.38,6.54,1879218,NA,Asia,Western Asia
Vietnam,1987,40,68.38,3.93,63881296,12658942071,Asia,South-Eastern Asia
Yemen,1987,97.7,57.04,9.03,10542601,NA,Asia,Western Asia
Armenia,1988,49.9,70.46,2.57,3510439,NA,Asia,Western Asia
Azerbaijan,1988,76.3,66.28,2.96,6994139,NA,Asia,Western Asia
Bahrain,1988,19.8,71.41,4,465235,4433301953,Asia,Western Asia
Bangladesh,1988,107.1,56.94,4.93,100779551,27127473044,Asia,Southern Asia
Bhutan,1988,101,59.48,5.99,517068,224258402.5,Asia,Southern Asia
Brunei,1988,10,73.26,3.67,242750,4809118509,Asia,South-Eastern Asia
Cambodia,1988,85.6,56.99,5.94,8467109,NA,Asia,South-Eastern Asia
China,1988,42.2,66.39,2.63,1114162025,411452746935,Asia,Eastern Asia
Cyprus,1988,10.3,76.47,2.44,736477,5342713390,Asia,Western Asia
Georgia,1988,41.5,69.96,2.24,5441772,10307854705,Asia,Western Asia
"Hong Kong, China",1988,NA,77.02,1.35,5644652,108432137014,Asia,Eastern Asia
India,1988,93.1,57.65,4.04,834944397,247286428288,Asia,Southern Asia
Indonesia,1988,67,63.1,3.35,175000919,91797126913,Asia,South-Eastern Asia
Iran,1988,49.3,62.67,5.47,53035939,58232934198,Asia,Southern Asia
Iraq,1988,44,63.41,6.04,16657708,NA,Asia,Western Asia
Israel,1988,10.4,75.65,3.04,4290860,66086368112,Asia,Western Asia
Japan,1988,4.8,78.54,1.64,121432942,3802078966845,Asia,Eastern Asia
Jordan,1988,32,70.87,5.94,3086664,5868683685,Asia,Western Asia
Kazakhstan,1988,46,68.47,2.98,16344308,NA,Asia,Central Asia
South Korea,1988,6.9,70.75,1.63,42085050,253698105754,Asia,Eastern Asia
Kuwait,1988,16.8,76.62,2.94,2002645,NA,Asia,Western Asia
Kyrgyz Republic,1988,56.5,65.77,3.99,4260325,1892841940,Asia,Central Asia
Lao,1988,116.1,50.16,6.27,4009121,780337146.7,Asia,South-Eastern Asia
Lebanon,1988,29.4,68.78,3.18,2668593,12416994225,Asia,Western Asia
"Macao, China",1988,NA,74.84,1.89,335952,4134355727,Asia,Eastern Asia
Malaysia,1988,15.7,71.28,3.58,17202032,39707531041,Asia,South-Eastern Asia
Maldives,1988,74.4,64.19,6.66,209832,NA,Asia,Southern Asia
Mongolia,1988,83.7,61.61,4.64,2089716,1130046187,Asia,Eastern Asia
Nepal,1988,106.7,56.68,5.31,17865238,3092504730,Asia,Southern Asia
Oman,1988,38.2,70.7,7.72,1679089,11336349949,Asia,Western Asia
Pakistan,1988,109.6,61.45,6.23,101420791,45831088671,Asia,Southern Asia
Philippines,1988,44.8,67.05,4.48,58844392,55833203120,Asia,South-Eastern Asia
Qatar,1988,20.1,74.14,4.33,445203,NA,Asia,Western Asia
Saudi Arabia,1988,41.8,72.85,6.17,15239174,132963919014,Asia,Western Asia
Singapore,1988,7.4,74.1,1.96,2880188,39636111642,Asia,South-Eastern Asia
Sri Lanka,1988,19.2,70.16,2.62,16883250,9023468716,Asia,Southern Asia
Syria,1988,33,69.75,5.75,11730217,12011760884,Asia,Western Asia
Tajikistan,1988,86,65.67,5.35,5008827,2431182443,Asia,Central Asia
Thailand,1988,33.5,70.38,2.26,54933561,63630922388,Asia,South-Eastern Asia
Timor-Leste,1988,143.5,56.41,5.26,703696,NA,Asia,South-Eastern Asia
Turkey,1988,61.6,66.96,3.3,52126497,170319077301,Asia,Western Asia
Turkmenistan,1988,75,63.85,4.51,3479088,3961385381,Asia,Central Asia
United Arab Emirates,1988,15.9,70,4.72,1613904,49795752494,Asia,Western Asia
Uzbekistan,1988,61,68.06,4.35,19583186,13408011466,Asia,Central Asia
West Bank and Gaza,1988,39.1,70.88,6.51,1945947,NA,Asia,Western Asia
Vietnam,1988,38.9,68.68,3.81,65313709,13308980224,Asia,South-Eastern Asia
Yemen,1988,94.3,57.6,8.93,10958983,NA,Asia,Western Asia
Armenia,1989,44.3,70.22,2.57,3542720,NA,Asia,Western Asia
Azerbaijan,1989,75.7,65.98,2.97,7104058,NA,Asia,Western Asia
Bahrain,1989,19.7,71.61,3.87,481126,4449439409,Asia,Western Asia
Bangladesh,1989,103.4,57.42,4.74,103400571,27836138078,Asia,Southern Asia
Bhutan,1989,97.1,60.44,5.83,529284,238148537.9,Asia,Southern Asia
Brunei,1989,9.7,73.54,3.61,249738,4757460042,Asia,South-Eastern Asia
Cambodia,1989,85.5,57.22,5.79,8723550,NA,Asia,South-Eastern Asia
China,1989,42.2,66.56,2.55,1135128009,428322309560,Asia,Eastern Asia
Cyprus,1989,10,76.64,2.43,751047,5767321557,Asia,Western Asia
Georgia,1989,41.1,69.95,2.22,5466610,9566183720,Asia,Western Asia
"Hong Kong, China",1989,NA,77.27,1.32,5722161,110841646786,Asia,Eastern Asia
India,1989,90.7,57.93,3.96,852736160,261993401183,Asia,Southern Asia
Indonesia,1989,64.6,63.55,3.23,178233231,100136633662,Asia,South-Eastern Asia
Iran,1989,46.9,64.43,5.15,54735239,61830541299,Asia,Southern Asia
Iraq,1989,43.1,64.65,5.97,17048167,NA,Asia,Western Asia
Israel,1989,10.1,76.24,3.02,4383341,66660749912,Asia,Western Asia
Japan,1989,4.7,78.97,1.61,121831143,4006256406255,Asia,Eastern Asia
Jordan,1989,30.9,71.2,5.73,3209466,5079221679,Asia,Western Asia
Kazakhstan,1989,45.2,68.31,2.92,16471843,NA,Asia,Central Asia
South Korea,1989,6.5,71.29,1.61,42546704,270808733195,Asia,Eastern Asia
Kuwait,1989,16.1,76.92,2.62,2054443,NA,Asia,Western Asia
Kyrgyz Republic,1989,54.9,65.93,3.93,4333114,1945647515,Asia,Central Asia
Lao,1989,113.6,50.8,6.22,4126935,891071955.6,Asia,South-Eastern Asia
Lebanon,1989,28.2,69.03,3.09,2676615,7145841328,Asia,Western Asia
"Macao, China",1989,NA,75.1,1.8,348467,4341073514,Asia,Eastern Asia
Malaysia,1989,15,71.54,3.55,17707064,43304430213,Asia,South-Eastern Asia
Maldives,1989,71.2,65.08,6.4,216553,NA,Asia,Southern Asia
Mongolia,1989,80.3,61.98,4.36,2141006,1177261729,Asia,Eastern Asia
Nepal,1989,102.3,57.53,5.24,18285434,3226399299,Asia,Southern Asia
Oman,1989,35,71.41,7.46,1741965,12669148915,Asia,Western Asia
Pakistan,1989,107.8,61.78,6.14,104530689,48104204750,Asia,Southern Asia
Philippines,1989,42.8,67.34,4.4,60391168,59297827079,Asia,South-Eastern Asia
Qatar,1989,18.9,74.32,4.16,463062,NA,Asia,Western Asia
Saudi Arabia,1989,38.5,73.39,6,15810980,133046978813,Asia,Western Asia
Singapore,1989,6.7,74.51,1.75,2943633,43690170069,Asia,South-Eastern Asia
Sri Lanka,1989,18.4,70.32,2.54,17111785,9230944961,Asia,Southern Asia
Syria,1989,31.6,70.14,5.53,12088714,10935721637,Asia,Western Asia
Tajikistan,1989,84.8,65.5,5.27,5160375,2273155584,Asia,Central Asia
Thailand,1989,31.9,70.76,2.18,55812794,71387853266,Asia,South-Eastern Asia
Timor-Leste,1989,137.6,57.47,5.27,720198,NA,Asia,South-Eastern Asia
Turkey,1989,58.6,67.53,3.18,53066569,170813418317,Asia,Western Asia
Turkmenistan,1989,73.5,63.89,4.44,3570558,3792815790,Asia,Central Asia
United Arab Emirates,1989,15,70.31,4.57,1712117,55939498315,Asia,Western Asia
